time,假日,周末,早高峰,晚高峰,阵雨,晴,雷阵雨,多云,阴,小雨,雨夹雪,中雨,大雨,小到中雨,暴雨,中到大雨,实际人数,0110_BP_msle_adam_relu_0,测试集
2017-02-03 16:00:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10352035611867905,0
2017-02-03 17:00:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10352035611867905,0
2017-02-03 18:00:00,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.10352035611867905,0
2017-02-03 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09289921820163727,0
2017-02-03 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09289921820163727,0
2017-02-03 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09289921820163727,0
2017-02-03 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09289921820163727,0
2017-02-03 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09289921820163727,0
2017-02-04 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-04 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.21834667026996613,0
2017-02-04 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.21834667026996613,0
2017-02-04 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8054847121238708,0
2017-02-04 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.2977404296398163,0
2017-02-04 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.41170987486839294,0
2017-02-04 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6691765189170837,0
2017-02-04 07:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,-0.5500991940498352,0
2017-02-04 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-0.5696770548820496,1
2017-02-04 09:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-1.174318552017212,0
2017-02-04 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3042735457420349,0
2017-02-04 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,-0.9009326696395874,0
2017-02-04 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.6176833510398865,0
2017-02-04 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.21834667026996613,0
2017-02-04 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.48602157831192017,0
2017-02-04 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-04 16:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.24358150362968445,0
2017-02-04 17:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.24358150362968445,0
2017-02-04 18:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.24358150362968445,0
2017-02-04 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-04 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-04 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-04 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-04 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.21834667026996613,0
2017-02-05 00:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 01:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.32895147800445557,0
2017-02-05 02:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.32895147800445557,0
2017-02-05 03:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.2708171010017395,0
2017-02-05 05:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.0375043153762817,0
2017-02-05 06:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.32895147800445557,0
2017-02-05 07:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1.6201837062835693,0
2017-02-05 08:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6080884337425232,0
2017-02-05 09:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-1.1300843954086304,0
2017-02-05 10:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-0.37774816155433655,0
2017-02-05 11:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1.8702466487884521,0
2017-02-05 12:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-0.9799444079399109,0
2017-02-05 13:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.32895147800445557,0
2017-02-05 14:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.34151750802993774,0
2017-02-05 15:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 16:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.25454506278038025,0
2017-02-05 17:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.25454506278038025,0
2017-02-05 18:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.25454506278038025,0
2017-02-05 19:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 20:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 21:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 22:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,0
2017-02-05 23:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2708171010017395,1
2017-02-06 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,-0.16325066983699799,0
2017-02-06 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 04:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.4700613021850586,0
2017-02-06 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3036918044090271,0
2017-02-06 06:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,-0.6148262619972229,0
2017-02-06 07:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.813092052936554,0
2017-02-06 08:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.338044136762619,0
2017-02-06 09:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,-1.0874375104904175,0
2017-02-06 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.8650117516517639,0
2017-02-06 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,-1.0575796365737915,0
2017-02-06 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,-0.946550190448761,1
2017-02-06 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.32579636573791504,0
2017-02-06 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 16:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.22043612599372864,0
2017-02-06 17:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.22043612599372864,0
2017-02-06 18:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.22043612599372864,0
2017-02-06 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-06 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.16325066983699799,0
2017-02-07 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-07 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.1484452486038208,0
2017-02-07 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.715839684009552,0
2017-02-07 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.26997506618499756,0
2017-02-07 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-0.18683922290802002,0
2017-02-07 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.18683922290802002,0
2017-02-07 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1.4954169988632202,0
2017-02-07 07:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,-0.6886900067329407,0
2017-02-07 08:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.8085982203483582,0
2017-02-07 09:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.087031602859497,0
2017-02-07 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-0.18683922290802002,0
2017-02-07 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.3416861295700073,0
2017-02-07 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,-1.1425483226776123,0
2017-02-07 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7328277230262756,0
2017-02-07 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.18683922290802002,0
2017-02-07 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-07 16:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-07 17:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-07 18:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-07 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-07 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-07 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-07 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-07 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,1
2017-02-08 00:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,0
2017-02-08 01:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.27641794085502625,0
2017-02-08 02:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,-0.16976945102214813,0
2017-02-08 03:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.27641794085502625,0
2017-02-08 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-0.5173164010047913,0
2017-02-08 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.7151774764060974,0
2017-02-08 06:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-0.9228285551071167,0
2017-02-08 07:00:00,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,-1.394012451171875,0
2017-02-08 08:00:00,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,-1.2455247640609741,0
2017-02-08 09:00:00,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-0.5037196278572083,0
2017-02-08 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.9418283104896545,0
2017-02-08 11:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.905449628829956,0
2017-02-08 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-0.8060701489448547,0
2017-02-08 13:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.09896088391542435,0
2017-02-08 14:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.2662263512611389,0
2017-02-08 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,0
2017-02-08 16:00:00,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1131327897310257,0
2017-02-08 17:00:00,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1131327897310257,0
2017-02-08 18:00:00,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.1131327897310257,0
2017-02-08 19:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,1
2017-02-08 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,0
2017-02-08 21:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,0
2017-02-08 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,0
2017-02-08 23:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.09896088391542435,0
2017-02-09 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6005496978759766,0
2017-02-09 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.26997506618499756,0
2017-02-09 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.4406537413597107,0
2017-02-09 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.1216256618499756,0
2017-02-09 07:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.3928818702697754,0
2017-02-09 08:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-1.6063296794891357,0
2017-02-09 09:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.38877612352371216,0
2017-02-09 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.39355653524398804,0
2017-02-09 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-0.26997506618499756,0
2017-02-09 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-0.562731146812439,0
2017-02-09 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.30343031883239746,0
2017-02-09 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.18683922290802002,0
2017-02-09 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 16:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-09 17:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-09 18:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-09 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,1
2017-02-09 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-09 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4580094814300537,0
2017-02-10 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.18683922290802002,0
2017-02-10 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.26997506618499756,0
2017-02-10 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.519115149974823,0
2017-02-10 07:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.38877612352371216,1
2017-02-10 08:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-0.5244792103767395,0
2017-02-10 09:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.42887547612190247,0
2017-02-10 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1484452486038208,0
2017-02-10 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.8193670511245728,0
2017-02-10 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-0.46318450570106506,0
2017-02-10 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-0.3429522216320038,0
2017-02-10 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1484452486038208,0
2017-02-10 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 16:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-10 17:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-10 18:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.16537953913211823,0
2017-02-10 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-10 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.1484452486038208,0
2017-02-11 00:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2576870024204254,0
2017-02-11 01:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3188667893409729,0
2017-02-11 02:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3188667893409729,0
2017-02-11 03:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.36489230394363403,0
2017-02-11 04:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.36489230394363403,0
2017-02-11 05:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.5023348331451416,0
2017-02-11 06:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.5113053917884827,0
2017-02-11 07:00:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,-1.1549103260040283,0
2017-02-11 08:00:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-1.1511619091033936,0
2017-02-11 09:00:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.56290602684021,0
2017-02-11 10:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.36489230394363403,0
2017-02-11 11:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,-0.6009253859519958,0
2017-02-11 12:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.6328409314155579,0
2017-02-11 13:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,-0.8828908205032349,0
2017-02-11 14:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-0.36489230394363403,0
2017-02-11 15:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.2576870024204254,0
2017-02-11 16:00:00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3128332793712616,0
2017-02-11 17:00:00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.3128332793712616,0
