datetime,假日,周末,早高峰,晚高峰,阵雨,晴,雷阵雨,多云,阴,小雨,雨夹雪,中雨,大雨,小到中雨,暴雨,中到大雨,实际人数,滤波人数,测试集,BP_NO,BP_YES,RNN_NO,RNN_YES,FBP_NO,FBP_YES,FRNN_NO,FRNN_YES
2017-02-16 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.47945039247398324,0,2.413479804992676,0.42764660716056824,0.31541353464126587,0.43876856565475464,1.8215159177780151,0.44406232237815857,0.5276066064834595,0.4635877013206482
2017-02-16 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.36406286065503585,0,1.020153522491455,0.6437820792198181,0.8497670888900757,0.6007752418518066,0.9970890283584595,0.6715999245643616,1.4335945844650269,0.6823095083236694
2017-02-17 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1.4797765039718138,0,4.125365257263184,1.1695555448532104,1.9510719776153564,0.7627367973327637,5.352774620056152,1.117714285850525,3.583188056945801,0.9115141034126282
2017-02-17 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.6049767460472726,0,1.8229405879974365,2.075029134750366,2.9081411361694336,1.5477622747421265,2.4167392253875732,1.7767306566238403,3.1593589782714844,1.8151588439941406
2017-02-17 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.4593792564424624,0,3.1661388874053955,2.341747760772705,2.4963412284851074,1.8232070207595825,3.2829418182373047,2.0626182556152344,3.4055123329162598,2.1723976135253906
2017-02-17 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1.8301546856811028,0,2.832542896270752,2.114649772644043,2.603635549545288,1.730688452720642,3.652533531188965,2.1678287982940674,3.773653268814087,2.1611487865448
2017-02-17 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,3.315028269474418,0,6.015080451965332,2.7449305057525635,3.3169920444488525,2.0663225650787354,9.386567115783691,2.8213274478912354,5.733646392822266,2.528618812561035
2017-02-17 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.2392115947183955,0,3.678717613220215,3.578278064727783,3.6278703212738037,3.1520440578460693,4.622596740722656,3.5325253009796143,4.020748138427734,3.631453514099121
2017-02-17 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3.422307693292725,0,3.2645394802093506,3.444164991378784,2.9772143363952637,3.0717825889587402,2.952895402908325,3.5090794563293457,3.5901148319244385,3.568802833557129
2017-02-17 07:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,4.524003770694932,0,4.3723225593566895,3.699084758758545,3.9798755645751953,3.2915544509887695,5.009947776794434,3.8082520961761475,2.9772684574127197,3.6420106887817383
2017-02-17 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4.879226259917999,0,3.290038585662842,4.4242262840271,4.063351154327393,4.202577590942383,6.656946659088135,4.475759983062744,3.0694406032562256,4.465463638305664
2017-02-17 09:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5.389624939856047,0,3.272768974304199,4.734105110168457,3.632707118988037,4.458429336547852,8.156148910522461,5.165464878082275,2.8738903999328613,4.682437896728516
2017-02-17 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5.29585536358537,0,3.5288608074188232,5.334001064300537,4.152350902557373,4.9941887855529785,4.906980514526367,5.129467487335205,3.877826690673828,5.141424655914307
2017-02-17 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5.4653192182715316,0,4.945492744445801,5.393317699432373,5.337697982788086,5.110838413238525,6.458536148071289,5.152459621429443,5.191202640533447,5.037118434906006
2017-02-17 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,7.037996388765815,0,2.68618106842041,5.222433567047119,2.924142360687256,4.789332389831543,7.915164947509766,4.49695348739624,2.837670087814331,4.658642292022705
2017-02-17 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.344188134568965,0,5.9967122077941895,6.60175085067749,4.038788795471191,5.947418212890625,2.3892178535461426,5.554461479187012,3.012525796890259,5.697678565979004
2017-02-17 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.058022374557663,0,0.09826703369617462,4.504517555236816,1.4319052696228027,4.437648296356201,0.20822909474372864,4.245526313781738,1.416443109512329,4.292860984802246
2017-02-17 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0813933150837336,0,0.01405644603073597,3.5034291744232178,0.6457935571670532,3.2254467010498047,0.0348069854080677,3.182021141052246,1.119383454322815,3.1329691410064697
2017-02-17 16:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.339805916737387,0,6.564235081896186e-05,2.7009358406066895,0.1342383772134781,2.452579975128174,1.3699895172459415e-17,2.5273196697235107,5.078904337096901e-07,2.2888596057891846
2017-02-17 17:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.7766935824778067,0,0.0003638508205767721,1.9522874355316162,0.05627838149666786,1.8404617309570312,1.0313010771805944e-18,2.0148653984069824,4.54388640491743e-07,1.7170010805130005
2017-02-17 18:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.349103386497725,0,2.0224586478434503e-05,1.5180169343948364,0.02789304591715336,1.4008713960647583,8.623308408509338e-22,1.5497078895568848,4.860144713347836e-07,1.3343015909194946
2017-02-17 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0244197229109795,0,3.023590267048348e-08,1.1185989379882812,0.011389903724193573,1.0170657634735107,7.579443149496878e-12,1.1201874017715454,0.015110492706298828,0.8957491517066956
2017-02-17 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7778764616500928,0,1.2701834748440888e-06,0.8254613280296326,0.005306749138981104,0.7156121730804443,5.993538820803224e-07,0.7873395681381226,0.008015535771846771,0.6127133965492249
2017-02-17 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5906678444942922,0,5.7862765970639884e-05,0.7891761064529419,0.014206327497959137,0.60789954662323,2.643490006448701e-06,0.6506773233413696,0.025881659239530563,0.5491180419921875
2017-02-17 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.689180282609558,0,0.6173025965690613,0.613941490650177,0.021851293742656708,0.5498846769332886,0.004210092127323151,0.5084614157676697,0.06573209911584854,0.5450507998466492
2017-02-17 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0046503588124902,0,1.076794147491455,1.1122479438781738,0.1380719393491745,0.7247645854949951,0.7874605655670166,0.8184940814971924,1.4560760259628296,0.75007563829422
2017-02-18 00:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2.206862464000346,0,3.6156845092773438,1.8532180786132812,0.41088080406188965,1.0691505670547485,6.055723667144775,1.4880963563919067,3.276672124862671,1.2636033296585083
2017-02-18 01:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,3.6010751964531016,0,5.716018199920654,3.0519280433654785,1.7301068305969238,2.504514694213867,7.91862678527832,3.3047847747802734,6.103346347808838,2.655637264251709
2017-02-18 02:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.6970829361174986,0,3.6586170196533203,4.239957809448242,4.8724164962768555,4.598811626434326,4.917171478271484,4.534528732299805,6.781407356262207,4.793664932250977
2017-02-18 03:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4.491983626129484,0,7.056777477264404,4.287192344665527,4.756924629211426,4.538796901702881,8.86506175994873,4.013052940368652,7.440730094909668,4.8347978591918945
2017-02-18 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4.13291350993867,0,3.9815468788146973,4.623165607452393,3.9830164909362793,4.754464149475098,4.103085041046143,3.9257776737213135,3.960277795791626,4.9853901863098145
2017-02-18 05:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4.82292448665839,0,4.021251201629639,4.429511547088623,4.197807312011719,4.354814052581787,7.3015241622924805,3.8414201736450195,3.5962929725646973,4.605406761169434
2017-02-18 06:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4.384208071968527,0,3.2858753204345703,5.1507368087768555,3.831108808517456,4.784546375274658,4.4145355224609375,4.137073516845703,3.374178409576416,4.972960472106934
2017-02-18 07:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.810409637165519,0,4.099966049194336,4.515832424163818,4.160672664642334,4.404647350311279,2.9525070190429688,3.8816118240356445,3.846109628677368,4.545732498168945
2017-02-18 08:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.8560376403281538,0,3.9574694633483887,4.023556709289551,4.052217960357666,3.8982865810394287,4.166640281677246,3.7592668533325195,4.349878311157227,4.092806339263916
2017-02-18 09:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.8906845227128986,0,4.45193338394165,4.204097270965576,4.24605131149292,4.04265832901001,3.702643632888794,3.947991371154785,4.36052131652832,4.2012529373168945
2017-02-18 10:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.9169930695652266,0,4.010008335113525,4.127771854400635,3.3381316661834717,4.078136444091797,2.720193862915039,3.9869909286499023,3.4471817016601562,4.215186595916748
2017-02-18 11:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.9369700368950746,0,2.0374176502227783,4.033609867095947,3.8055684566497803,3.9987807273864746,3.597456932067871,3.9354681968688965,3.9795877933502197,4.186722755432129
2017-02-18 12:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.230140448468124,0,1.6105949878692627,3.8125741481781006,2.1965625286102295,3.762554883956909,2.9566221237182617,3.8168447017669678,2.9930620193481445,3.9010841846466064
2017-02-18 13:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.9340871500091135,0,0.1648581326007843,3.1215405464172363,0.3548528850078583,2.938096761703491,0.5990756154060364,3.409205198287964,1.0123368501663208,3.0891010761260986
2017-02-18 14:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.190616406894063,0,0.05863646790385246,2.8060379028320312,0.18864409625530243,2.5447096824645996,0.2848814129829407,3.1925852298736572,0.7986061573028564,2.6839349269866943
2017-02-18 15:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.42274269576237,0,0.0016975000035017729,2.953550100326538,0.07560542225837708,2.5718345642089844,0.0019311790820211172,3.112287998199463,0.6505705118179321,2.677093982696533
2017-02-18 16:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.8396702772502245,0,1.5627070752088912e-05,2.068524122238159,0.0264301598072052,1.9635030031204224,3.026786474927333e-16,2.086804151535034,4.55880041272394e-07,1.9022499322891235
2017-02-18 17:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3969237158025751,0,1.858415998867713e-07,1.4658571481704712,0.0189642533659935,1.4841638803482056,6.985989535480512e-19,1.7113875150680542,4.517736442721798e-07,1.5178849697113037
2017-02-18 18:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0607313125091342,0,1.0552126695984043e-05,1.1785510778427124,0.020642345771193504,1.1206215620040894,1.0003581529803945e-16,1.3321350812911987,4.470002465950529e-07,1.2113584280014038
2017-02-18 19:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.805449076860233,0,5.919642717344686e-06,0.878693699836731,0.01749669387936592,0.7756665945053101,0.0001258882984984666,0.8226308226585388,0.11318588256835938,0.8828644156455994
2017-02-18 20:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6116046615805122,0,0.0002566950861364603,0.6438228487968445,0.047976866364479065,0.6078609228134155,0.0012589929392561316,0.6179408431053162,0.23252685368061066,0.725344181060791
2017-02-18 21:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4644120563464527,0,0.03341187164187431,0.5633397698402405,0.11558201164007187,0.5455533266067505,0.11587447673082352,0.4666917324066162,0.47156620025634766,0.6516602039337158
2017-02-18 22:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.35264374460878545,0,0.6878934502601624,0.6060867309570312,0.3324812650680542,0.5855227112770081,0.24507369101047516,0.43136778473854065,0.8753784894943237,0.7266028523445129
2017-02-18 23:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5084405521402376,0,1.1261833906173706,0.7439659833908081,0.9396613240242004,0.7176275849342346,1.0688763856887817,0.5489518642425537,1.95469069480896,0.9555974006652832
2017-02-19 00:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.38607606707767017,0,2.1106832027435303,1.2046773433685303,1.7632310390472412,1.0025737285614014,4.549050807952881,1.066426157951355,3.0457916259765625,1.333549976348877
2017-02-19 01:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1.977824390236223,0,2.4155569076538086,1.1530858278274536,1.7154678106307983,1.0268174409866333,5.446864128112793,1.38651442527771,3.396440029144287,1.4322067499160767
2017-02-19 02:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,3.18649260089663,0,2.4359138011932373,2.834082841873169,3.2818870544433594,2.2506492137908936,6.162154197692871,3.317857265472412,4.891048908233643,2.7277305126190186
2017-02-19 03:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.622942640364043,0,3.609815835952759,3.5944061279296875,3.939023017883301,3.4714372158050537,5.633781433105469,3.625425338745117,4.746678352355957,3.8341102600097656
2017-02-19 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.751022592418912,0,3.2102346420288086,3.9533238410949707,4.529462814331055,3.861210346221924,2.877739429473877,3.523318290710449,4.402422904968262,4.209567546844482
2017-02-19 05:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.051609311338387,0,4.695191383361816,3.260716676712036,3.385207176208496,2.908646821975708,3.0495452880859375,3.046747922897339,3.965204954147339,3.1753933429718018
2017-02-19 06:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.798522433576067,0,2.2601468563079834,3.4309804439544678,2.727496862411499,2.9334702491760254,2.2207672595977783,2.985999822616577,2.6954801082611084,3.0713553428649902
2017-02-19 07:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.365678769687294,0,2.897150754928589,3.2089877128601074,2.9513885974884033,2.7787888050079346,2.524678945541382,2.6887335777282715,2.950902223587036,2.8727142810821533
2017-02-19 08:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2.5183384865111007,0,3.0361483097076416,3.0021615028381348,3.1310722827911377,2.5112929344177246,2.8183910846710205,2.7496957778930664,3.224363088607788,2.600940465927124
2017-02-19 09:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3.3562569343353035,0,2.8838391304016113,3.0108625888824463,2.7966599464416504,2.5862386226654053,2.95467209815979,3.0390875339508057,3.4754281044006348,2.6263041496276855
2017-02-19 10:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3.2705179110878335,0,3.4238035678863525,3.459468364715576,2.590212821960449,3.1723978519439697,2.202249765396118,3.236879825592041,2.7571451663970947,3.0997588634490967
2017-02-19 11:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4834146039389866,0,1.7124792337417603,3.378185510635376,2.0342776775360107,3.058462142944336,3.2378897666931152,3.1393918991088867,2.0901410579681396,3.034759759902954
2017-02-19 12:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.885740504324608,0,3.0641376972198486,2.796344757080078,2.266310930252075,2.573045015335083,2.0497756004333496,2.9304802417755127,2.212808609008789,2.6029727458953857
2017-02-19 13:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3.838568973007625,0,1.5196051597595215,1.9713953733444214,1.203616738319397,1.9973119497299194,1.5710545778274536,2.5411853790283203,1.9411076307296753,2.0822794437408447
2017-02-19 14:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3.3960874583308827,0,1.593124270439148,3.3779356479644775,1.5890369415283203,3.139580011367798,2.766831159591675,3.442988157272339,3.0373287200927734,3.18963360786438
2017-02-19 15:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.578763798137306,0,0.003551354631781578,2.954836368560791,0.46612346172332764,2.732771873474121,0.28550902009010315,3.1794934272766113,1.5878303050994873,2.93644380569458
2017-02-19 16:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9581423647587433,0,0.003570117522031069,2.2112033367156982,0.378191202878952,2.074178695678711,2.4055474815874375e-14,2.1653082370758057,6.041123583599983e-07,1.9475622177124023
2017-02-19 17:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4868835693414697,0,1.6700401829439215e-05,1.5917030572891235,0.06297604739665985,1.5253665447235107,4.334893866085631e-16,1.7339974641799927,4.861248044107924e-07,1.504524827003479
2017-02-19 18:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1290408647330492,0,3.887238563038409e-06,1.1934236288070679,0.03935099020600319,1.1024549007415771,3.538713918248282e-15,1.214864730834961,4.651278118217306e-07,1.1661983728408813
2017-02-19 19:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8573188247696637,0,0.006538323126733303,1.0131443738937378,0.09455934911966324,0.8496468663215637,0.004534873645752668,0.8434528708457947,0.3149852156639099,0.9293934106826782
2017-02-19 20:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6509911113608983,0,0.0002803675306495279,0.6106507778167725,0.1831331104040146,0.6426178812980652,0.003616208676248789,0.6497215032577515,0.44363951683044434,0.7501135468482971
2017-02-19 21:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4943195166451141,0,0.000190012258826755,0.4157972037792206,0.0786476656794548,0.4768327474594116,0.0033452368807047606,0.49114254117012024,0.3194006383419037,0.5499977469444275
2017-02-19 22:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.8566860042097426,0,0.09553312510251999,0.4273412823677063,0.2224537432193756,0.4605565369129181,0.13946902751922607,0.421841025352478,0.4425787329673767,0.523020327091217
2017-02-19 23:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8911768472853298,0,1.16431725025177,0.741885244846344,0.5034071803092957,0.6853187084197998,0.6048122048377991,0.6124297380447388,1.0225449800491333,0.8012894988059998
2017-02-20 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1.88003193993815,0,1.9854276180267334,1.0717734098434448,1.201591968536377,1.0165181159973145,6.141015529632568,1.4117783308029175,2.863955020904541,1.1615774631500244
2017-02-20 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2.630902977808917,0,4.652439594268799,2.563575267791748,2.8687069416046143,1.9179294109344482,6.303299427032471,2.334723472595215,5.096953392028809,2.231381416320801
2017-02-20 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2.960398434880364,0,3.1672749519348145,3.157820463180542,4.03718900680542,2.942312002182007,4.261436462402344,3.2258527278900146,4.2818217277526855,3.3741848468780518
2017-02-20 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3.4512617112223216,0,4.185500144958496,3.2687859535217285,3.0682942867279053,3.180260181427002,6.1768670082092285,3.504368305206299,5.126949787139893,3.7270424365997314
2017-02-20 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4.064657017620913,0,5.320320129394531,3.6186630725860596,2.801452159881592,3.482286214828491,6.670459270477295,3.850038766860962,5.925205230712891,4.120092868804932
2017-02-20 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.80842999721303,0,2.4753029346466064,3.97444486618042,2.338265895843506,3.725292205810547,5.668351650238037,4.027608394622803,3.084029197692871,4.2598652839660645
2017-02-20 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4.095200690843332,0,4.25356912612915,3.8482635021209717,2.9402124881744385,3.628229856491089,5.4323906898498535,4.035855770111084,3.5711395740509033,4.056831359863281
2017-02-20 07:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4.312955354754139,0,4.857686996459961,4.136080265045166,3.6750307083129883,3.9833147525787354,5.781691074371338,4.036004066467285,3.2202258110046387,4.198849201202393
2017-02-20 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3.9969713026985936,0,3.423121213912964,4.153103828430176,3.452516794204712,4.107666969299316,4.3024725914001465,4.039917469024658,2.914689779281616,4.084728240966797
2017-02-20 09:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0350351762314953,0,1.7119107246398926,3.830716371536255,2.874825954437256,3.759146213531494,3.05271315574646,3.5519187450408936,2.3222403526306152,3.5852620601654053
2017-02-20 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,3.7486021652567736,0,5.225898742675781,3.335749626159668,2.5837032794952393,3.0746872425079346,4.643608093261719,3.3215672969818115,1.6860390901565552,2.9170172214508057
2017-02-20 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.846440109682667,0,2.3800060749053955,3.754373550415039,2.5968453884124756,3.4479193687438965,2.4168312549591064,3.3625235557556152,1.532299518585205,3.286118984222412
2017-02-20 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.161398020068444,0,1.2720452547073364,3.1048784255981445,1.7476463317871094,2.760167121887207,4.60843563079834,2.538607358932495,1.8010272979736328,2.689903497695923
2017-02-20 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3.3258862521828236,0,1.6503267288208008,2.2423174381256104,1.0183347463607788,2.1081957817077637,10.627047538757324,2.1356594562530518,0.9493952393531799,2.084024667739868
2017-02-20 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.5254576535749504,0,0.5482298731803894,3.164205551147461,0.4761275351047516,2.7225868701934814,1.307246446609497,2.5529677867889404,0.6138186454772949,2.642038583755493
2017-02-20 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9176652105327925,0,1.409261858498212e-05,2.1764564514160156,0.06291594356298447,2.035367727279663,2.5748880943865515e-05,2.1525118350982666,0.1172252744436264,1.9883270263671875
2017-02-20 16:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.4561479003546633,0,0.00024132229737006128,1.5473546981811523,0.0523785725235939,1.5172971487045288,1.8430150666401055e-18,1.5329726934432983,4.7182842877191433e-07,1.4019403457641602
2017-02-20 17:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.105702234186219,0,8.960780542111024e-05,1.2594419717788696,0.04976838082075119,1.2175785303115845,1.3992127329526437e-17,1.2612261772155762,4.965104949405941e-07,1.1357338428497314
2017-02-20 18:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8395970151017091,0,2.5962417566915974e-05,0.9204258918762207,0.01737079583108425,0.8339513540267944,2.0657497420280755e-17,0.9256116151809692,4.6123358288241434e-07,0.8057879209518433
2017-02-20 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6375343433094471,0,3.8898792809050065e-06,0.6814143061637878,0.04113456979393959,0.6379731893539429,8.35197170090396e-07,0.7285097241401672,0.15131893754005432,0.6366785764694214
2017-02-20 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4841013386044142,0,0.00038003906956873834,0.44522276520729065,0.0798572525382042,0.526467502117157,3.9668022509431466e-05,0.5223903059959412,0.11438283324241638,0.5531408190727234
2017-02-20 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3675944809844301,0,0.08599081635475159,0.43456870317459106,0.12243415415287018,0.4926408529281616,0.49066704511642456,0.46616801619529724,0.34834834933280945,0.5130449533462524
2017-02-20 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.519793150739084,0,0.05678170919418335,0.48592808842658997,0.27476388216018677,0.4947613775730133,0.7820984721183777,0.49320217967033386,0.39982250332832336,0.5510209798812866
2017-02-20 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.8760289941104833,0,1.5732914209365845,0.9141630530357361,0.7596290111541748,0.7065232992172241,2.226635694503784,0.8757258653640747,0.795471727848053,0.8070762157440186
2017-02-21 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.1465308901177713,0,2.4203195571899414,1.3951363563537598,1.930290699005127,1.0829640626907349,2.562389612197876,1.0374586582183838,2.268882989883423,1.2330315113067627
2017-02-21 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2.073930880835256,0,2.966906785964966,1.8286290168762207,2.391094923019409,1.4041708707809448,5.442037582397461,1.486242413520813,2.4956231117248535,1.5971314907073975
2017-02-21 02:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.815471954471039,0,1.5916627645492554,2.80041241645813,3.1666312217712402,2.209512710571289,2.4037959575653076,2.5331058502197266,3.1930599212646484,2.393543004989624
2017-02-21 03:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2.3412141445278216,0,3.136575698852539,2.693302631378174,3.409181594848633,2.1440443992614746,3.1281464099884033,2.964186906814575,3.79909610748291,2.399820566177368
2017-02-21 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,4.665757992494683,0,4.738959789276123,2.9609572887420654,3.0080816745758057,2.415508985519409,6.2538604736328125,3.2757906913757324,3.9280948638916016,2.693521022796631
2017-02-21 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5.468197539468185,0,3.33068585395813,4.624770164489746,3.629082441329956,4.341784477233887,5.271411418914795,4.370631217956543,4.302610397338867,4.592033386230469
2017-02-21 06:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4.874185673816647,0,2.7384583950042725,5.216092109680176,4.652203559875488,5.115822792053223,2.564771890640259,5.0845232009887695,5.031971454620361,5.420253276824951
2017-02-21 07:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,6.107796226534241,0,5.6853814125061035,5.037318229675293,4.453803062438965,4.663464546203613,12.802635192871094,6.228456020355225,5.529111385345459,5.110054016113281
2017-02-21 08:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5.841187054147202,0,5.111598491668701,6.021242141723633,4.809648036956787,5.730222702026367,6.25943660736084,6.514899730682373,5.269108295440674,5.921839237213135
2017-02-21 09:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5.638741713607901,0,2.1436097621917725,5.785537242889404,4.226156711578369,5.4091477394104,6.089375019073486,6.469996452331543,5.174930095672607,5.572371006011963
